L 06/18/2010 - 16:24:50: Log file started (file "cstrike/addons/amxmodx/configs/csf_anticheat/logs/csf_ac_cmdflood.log") (game "cstrike") (amx "1.8.1.3746")
L 06/18/2010 - 16:24:50: CMDFlood * Nick: <~DENIS~> , IP: <10.33.102.109> , SteamID: <STEAM_0:4:1646092761> , CmdFlood: <vest>
L 01/17/2011 - 15:40:24: CMDFlood * Nick: <Piro}i{ok> , IP: <10.149.33.20> , SteamID: <STEAM_0:0:624171086> , CmdFlood: <gl_lightholes>
L 01/17/2011 - 18:55:46: CMDFlood * Nick: <25 cm> , IP: <188.168.19.126> , SteamID: <STEAM_0:0:756419835> , CmdFlood: <gl_fog>
L 01/17/2011 - 21:21:57: CMDFlood * Nick: <RAMA> , IP: <178.67.46.48> , SteamID: <STEAM_0:0:2105811368> , CmdFlood: <specmode>
L 01/19/2011 - 16:46:52: CMDFlood * Nick: <[All-CS.Net.Ru] User> , IP: <109.205.248.183> , SteamID: <STEAM_0:0:670083780> , CmdFlood: <gl_lightholes>
L 01/24/2011 - 01:34:53: CMDFlood * Nick: <tito> , IP: <188.134.35.1> , SteamID: <STEAM_0:0:1572296215> , CmdFlood: <vmodenable>
L 01/24/2011 - 17:57:42: CMDFlood * Nick: <<<<X>>>> , IP: <93.157.175.83> , SteamID: <STEAM_0:4:2105130994> , CmdFlood: <vmodenable>
L 01/24/2011 - 18:57:28: CMDFlood * Nick: <fun.aviara.ro player2> , IP: <46.147.77.136> , SteamID: <STEAM_0:0:843560866> , CmdFlood: <aLWB>
L 01/24/2011 - 19:09:16: CMDFlood * Nick: <sultan> , IP: <91.202.198.229> , SteamID: <STEAM_0:0:34785395> , CmdFlood: <aTZX>
L 01/24/2011 - 19:15:42: CMDFlood * Nick: <zox> , IP: <188.134.41.84> , SteamID: <STEAM_0:0:358600872> , CmdFlood: <vmodenable>
L 01/24/2011 - 19:54:51: CMDFlood * Nick: <NATAIIIKA> , IP: <188.123.230.169> , SteamID: <STEAM_0:0:1973185369> , CmdFlood: <vmodenable>
L 01/24/2011 - 20:02:47: CMDFlood * Nick: <rub***> , IP: <91.122.143.28> , SteamID: <STEAM_0:0:1574278158> , CmdFlood: <aUPQ>
L 01/24/2011 - 21:01:23: CMDFlood * Nick: <CreSh*> , IP: <94.251.23.82> , SteamID: <STEAM_0:0:1967066478> , CmdFlood: <aQLW>
L 01/24/2011 - 22:22:16: CMDFlood * Nick: <No Swear> , IP: <83.143.152.199> , SteamID: <STEAM_0:0:189195767> , CmdFlood: <vmodenable>
L 01/24/2011 - 23:19:58: CMDFlood * Nick: <OMOH> , IP: <91.195.137.236> , SteamID: <STEAM_0:0:1908204487> , CmdFlood: <aLTL>
L 01/24/2011 - 23:23:03: CMDFlood * Nick: <poganka> , IP: <92.100.39.240> , SteamID: <STEAM_0:0:560881526> , CmdFlood: <aZAG>
L 01/25/2011 - 08:48:08: CMDFlood * Nick: <.:noob klan:. MaRtInI> , IP: <178.219.144.111> , SteamID: <STEAM_0:0:1979377887> , CmdFlood: <vmodenable>
L 01/25/2011 - 13:19:19: CMDFlood * Nick: <***RASTA 228***> , IP: <46.150.241.130> , SteamID: <STEAM_0:4:366393931> , CmdFlood: <vmodenable>
L 01/25/2011 - 15:13:50: CMDFlood * Nick: <Gan> , IP: <92.125.174.40> , SteamID: <STEAM_0:0:420586276> , CmdFlood: <vmodenable>
L 01/25/2011 - 15:19:58: CMDFlood * Nick: <japizdat> , IP: <89.178.30.221> , SteamID: <STEAM_0:0:336433417> , CmdFlood: <vmodenable>
L 01/25/2011 - 15:33:21: CMDFlood * Nick: <[ANTIMAT]Nick deleted---SEVSK--> , IP: <95.53.0.167> , SteamID: <STEAM_0:0:1968572740> , CmdFlood: <aANG>
L 01/25/2011 - 15:35:41: CMDFlood * Nick: <Ilya> , IP: <85.234.52.101> , SteamID: <STEAM_0:0:961773633> , CmdFlood: <aUTP>
L 01/25/2011 - 15:55:30: CMDFlood * Nick: <Trolololo> , IP: <178.70.143.84> , SteamID: <STEAM_0:0:1641149409> , CmdFlood: <aOUR>
L 01/25/2011 - 16:16:18: CMDFlood * Nick: <real> , IP: <91.202.198.229> , SteamID: <STEAM_0:0:1261204500> , CmdFlood: <aTZX>
L 01/25/2011 - 16:49:45: CMDFlood * Nick: <r^> , IP: <95.30.4.120> , SteamID: <STEAM_0:4:1756135027> , CmdFlood: <vmodenable>
L 01/25/2011 - 17:06:41: CMDFlood * Nick: <(I_love_la2)-{34rus}-!> , IP: <94.233.60.101> , SteamID: <STEAM_0:4:1714423283> , CmdFlood: <vmodenable>
L 01/25/2011 - 17:35:27: CMDFlood * Nick: <@ndrey> , IP: <95.28.236.153> , SteamID: <STEAM_0:0:770829579> , CmdFlood: <vmodenable>
L 01/25/2011 - 17:54:08: CMDFlood * Nick: <HASH> , IP: <109.205.250.81> , SteamID: <STEAM_0:0:2090618612> , CmdFlood: <vmodenable>
L 01/25/2011 - 18:10:32: CMDFlood * Nick: <Dr.Goebbelz> , IP: <188.116.156.43> , SteamID: <STEAM_0:0:1430654558> , CmdFlood: <aOVT>
L 01/25/2011 - 18:32:31: CMDFlood * Nick: <lexa> , IP: <109.194.38.188> , SteamID: <STEAM_0:0:28709404> , CmdFlood: <vmodenable>
L 01/25/2011 - 19:16:06: CMDFlood * Nick: <Fat Kot [161] rus> , IP: <93.91.231.8> , SteamID: <STEAM_0:4:1356717298> , CmdFlood: <aVAG>
L 01/25/2011 - 19:33:22: CMDFlood * Nick: <M!XeR_44rus_!!!obebos!!!> , IP: <46.42.25.230> , SteamID: <STEAM_0:0:701234016> , CmdFlood: <aNKJ>
L 01/25/2011 - 19:44:28: CMDFlood * Nick: <MixaLbl4> , IP: <109.205.252.234> , SteamID: <STEAM_0:0:490181252> , CmdFlood: <vmodenable>
L 01/25/2011 - 20:21:39: CMDFlood * Nick: <maxik> , IP: <193.19.83.15> , SteamID: <STEAM_0:0:689671639> , CmdFlood: <aDAC>
L 01/25/2011 - 20:23:17: CMDFlood * Nick: <_AK-47_> , IP: <178.35.75.175> , SteamID: <STEAM_0:0:623369212> , CmdFlood: <aVWQ>
L 01/25/2011 - 21:15:39: CMDFlood * Nick: <ScRe(A)m> , IP: <95.53.208.142> , SteamID: <STEAM_0:0:892516564> , CmdFlood: <vmodenable>
L 01/25/2011 - 23:25:28: CMDFlood * Nick: <***[sp]DIMIDROL***> , IP: <95.27.86.38> , SteamID: <STEAM_0:0:1953166607> , CmdFlood: <vmodenable>
L 01/26/2011 - 04:45:40: CMDFlood * Nick: <~xp3.team::.ll Sh0Tik> , IP: <91.202.222.6> , SteamID: <STEAM_0:0:1091299208> , CmdFlood: <aWNQ>
L 01/26/2011 - 10:59:06: CMDFlood * Nick: <V1LKA> , IP: <95.73.47.152> , SteamID: <STEAM_0:0:234101848> , CmdFlood: <aTWR>
L 01/26/2011 - 12:47:44: CMDFlood * Nick: <Alko.tm | iSvolo4b> , IP: <188.134.40.163> , SteamID: <STEAM_0:1:16795058> , CmdFlood: <vmodenable>
L 01/26/2011 - 19:01:41: CMDFlood * Nick: <killer> , IP: <95.67.170.87> , SteamID: <STEAM_0:4:2138788083> , CmdFlood: <vmodenable>
L 01/26/2011 - 19:16:43: CMDFlood * Nick: <npbIT> , IP: <91.103.153.241> , SteamID: <STEAM_0:0:18073335> , CmdFlood: <aJSZ>
L 01/26/2011 - 23:29:05: CMDFlood * Nick: <VIRUS> , IP: <85.175.223.76> , SteamID: <STEAM_0:4:1925293814> , CmdFlood: <vmodenable>
L 01/26/2011 - 23:58:40: CMDFlood * Nick: <[clan61.ru/Client.rar][SpB]-=kR> , IP: <95.55.7.105> , SteamID: <STEAM_0:0:1494458896> , CmdFlood: <aMHA>
L 01/27/2011 - 00:12:51: CMDFlood * Nick: <C.C.C.P> , IP: <89.209.83.39> , SteamID: <STEAM_0:4:1191680496> , CmdFlood: <aHKG>
L 01/27/2011 - 01:12:19: CMDFlood * Nick: <MONTIKKK> , IP: <95.30.218.36> , SteamID: <STEAM_0:0:23147013> , CmdFlood: <vmodenable>
L 01/27/2011 - 02:27:42: CMDFlood * Nick: <tito> , IP: <188.134.35.1> , SteamID: <STEAM_0:0:1572296215> , CmdFlood: <vmodenable>
L 01/27/2011 - 10:56:56: CMDFlood * Nick: <kaile> , IP: <94.180.137.195> , SteamID: <STEAM_0:0:1838988672> , CmdFlood: <vmodenable>
L 01/27/2011 - 13:05:11: CMDFlood * Nick: <.:TNTAH [ }|{eka] TNTAH:.> , IP: <78.111.83.75> , SteamID: <STEAM_0:0:1804893609> , CmdFlood: <vmodenable>
L 01/27/2011 - 14:22:06: CMDFlood * Nick: <RUSSIA2011> , IP: <88.201.147.94> , SteamID: <STEAM_0:0:2038375541> , CmdFlood: <vmodenable>
L 01/27/2011 - 14:25:13: CMDFlood * Nick: <ShoK 31  St,Oskol> , IP: <94.232.8.241> , SteamID: <STEAM_0:0:529748465> , CmdFlood: <aTNL>
L 01/27/2011 - 15:34:36: CMDFlood * Nick: <***RASTA 228***> , IP: <46.150.241.130> , SteamID: <STEAM_0:4:366393931> , CmdFlood: <vmodenable>
L 01/27/2011 - 15:38:39: CMDFlood * Nick: <keks> , IP: <77.232.143.195> , SteamID: <STEAM_0:4:896107898> , CmdFlood: <aSIY>
L 01/27/2011 - 15:45:01: CMDFlood * Nick: <^_^ Yama ^_^> , IP: <62.33.49.41> , SteamID: <STEAM_0:0:1883516546> , CmdFlood: <aHZY>
L 01/27/2011 - 16:35:48: CMDFlood * Nick: <BAC9ITKA> , IP: <178.66.100.236> , SteamID: <STEAM_0:4:580669445> , CmdFlood: <vmodenable>
L 01/27/2011 - 17:52:56: CMDFlood * Nick: <(_I_)-GANPAUDA-(_I_)> , IP: <78.37.186.223> , SteamID: <STEAM_0:0:1262621524> , CmdFlood: <vmodenable>
L 01/27/2011 - 18:11:12: CMDFlood * Nick: <->TyRalKi[<3 botov]<-> , IP: <82.196.92.215> , SteamID: <STEAM_0:0:1100961055> , CmdFlood: <vmodenable>
L 01/27/2011 - 21:42:05: CMDFlood * Nick: <ak-47> , IP: <92.101.187.221> , SteamID: <STEAM_0:0:226219317> , CmdFlood: <aUXT>
L 01/27/2011 - 22:43:41: CMDFlood * Nick: <***joker***> , IP: <77.232.143.212> , SteamID: <STEAM_0:4:1055491450> , CmdFlood: <aJEA>
L 01/27/2011 - 23:21:26: CMDFlood * Nick: <+DuMaCuK_______________________> , IP: <213.21.49.81> , SteamID: <STEAM_0:0:1897846068> , CmdFlood: <aEOA>
L 01/28/2011 - 00:30:17: CMDFlood * Nick: <tito> , IP: <188.134.35.1> , SteamID: <STEAM_0:0:1572296215> , CmdFlood: <vmodenable>
L 01/28/2011 - 11:01:11: CMDFlood * Nick: <<CmEpTHuK_PrO>[@_@]> , IP: <92.101.154.69> , SteamID: <STEAM_0:4:1986216946> , CmdFlood: <aCJV>
L 01/28/2011 - 11:05:53: CMDFlood * Nick: <SHKIPER> , IP: <80.64.175.44> , SteamID: <STEAM_0:0:2110601487> , CmdFlood: <vmodenable>
L 01/28/2011 - 13:19:45: CMDFlood * Nick: <~APKAH~23Pyc~> , IP: <2.93.211.29> , SteamID: <STEAM_0:0:632740389> , CmdFlood: <aFKA>
L 01/28/2011 - 13:20:17: CMDFlood * Nick: <Alko.tm | iSvolo4b> , IP: <188.134.40.163> , SteamID: <STEAM_0:1:16795058> , CmdFlood: <vmodenable>
L 01/28/2011 - 14:31:05: CMDFlood * Nick: <hyligan> , IP: <91.204.128.8> , SteamID: <STEAM_0:0:771606696> , CmdFlood: <aTZX>
L 01/28/2011 - 14:46:14: CMDFlood * Nick: <hyligan> , IP: <91.204.128.8> , SteamID: <STEAM_0:0:771606696> , CmdFlood: <aTZX>
L 01/28/2011 - 15:17:54: CMDFlood * Nick: <KOLJAN> , IP: <212.74.207.60> , SteamID: <STEAM_0:0:23096420> , CmdFlood: <vmodenable>
L 01/28/2011 - 16:28:39: CMDFlood * Nick: <Alko.tm | iSvolo4b> , IP: <188.134.40.163> , SteamID: <STEAM_0:1:16795058> , CmdFlood: <vmodenable>
L 01/28/2011 - 17:50:04: CMDFlood * Nick: <Demian> , IP: <212.45.15.4> , SteamID: <STEAM_0:0:1297690569> , CmdFlood: <vmodenable>
L 01/28/2011 - 18:11:41: CMDFlood * Nick: <s.t.a.l.k.e.r2998> , IP: <95.78.30.209> , SteamID: <STEAM_0:0:623826260> , CmdFlood: <aMSF>
L 01/28/2011 - 18:47:06: CMDFlood * Nick: <w8 house> , IP: <91.206.126.239> , SteamID: <STEAM_0:4:588322417> , CmdFlood: <aARO>
L 01/29/2011 - 00:49:03: CMDFlood * Nick: <ganniball> , IP: <79.175.3.156> , SteamID: <STEAM_0:0:426624340> , CmdFlood: <aIYN>
L 01/29/2011 - 01:30:05: CMDFlood * Nick: <tito> , IP: <188.134.35.1> , SteamID: <STEAM_0:0:1572296215> , CmdFlood: <vmodenable>
L 01/29/2011 - 05:54:06: CMDFlood * Nick: <***[sp]DIMIDROL***> , IP: <93.80.41.99> , SteamID: <STEAM_0:0:1953166607> , CmdFlood: <vmodenable>
L 01/29/2011 - 06:26:49: CMDFlood * Nick: <Oy> , IP: <89.104.114.32> , SteamID: <STEAM_0:0:747333608> , CmdFlood: <aDBI>
L 01/29/2011 - 11:06:58: CMDFlood * Nick: <stim> , IP: <78.36.146.106> , SteamID: <STEAM_0:0:562748008> , CmdFlood: <aVPU>
L 01/29/2011 - 11:34:08: CMDFlood * Nick: <bescvet{**}> , IP: <92.101.153.166> , SteamID: <STEAM_0:4:132301810> , CmdFlood: <vmodenable>
L 01/29/2011 - 11:38:27: CMDFlood * Nick: <LeZG1n> , IP: <95.27.211.200> , SteamID: <STEAM_0:0:823297469> , CmdFlood: <vmodenable>
L 01/29/2011 - 12:17:30: CMDFlood * Nick: <SUPERNATURAL> , IP: <92.101.147.81> , SteamID: <STEAM_0:0:2035481691> , CmdFlood: <vmodenable>
L 01/29/2011 - 13:11:32: CMDFlood * Nick: <YSAMA> , IP: <188.134.60.6> , SteamID: <STEAM_0:0:1098722144> , CmdFlood: <vmodenable>
L 01/29/2011 - 15:06:52: CMDFlood * Nick: <[o] PLAMI> , IP: <91.139.254.250> , SteamID: <STEAM_0:4:701576433> , CmdFlood: <aLGX>
L 01/29/2011 - 15:34:36: CMDFlood * Nick: <Goa_Gil> , IP: <95.221.202.135> , SteamID: <STEAM_0:4:390799347> , CmdFlood: <aBXD>
L 01/29/2011 - 16:08:28: CMDFlood * Nick: <NuK> , IP: <80.64.175.44> , SteamID: <STEAM_0:0:120868574> , CmdFlood: <vmodenable>
L 01/29/2011 - 16:17:41: CMDFlood * Nick: <NKS^[O.P.G.].::SHKIP::.> , IP: <212.3.128.219> , SteamID: <STEAM_0:0:1570231677> , CmdFlood: <aVHB>
L 01/29/2011 - 19:33:31: CMDFlood * Nick: <acrosssss> , IP: <81.200.24.201> , SteamID: <STEAM_0:0:2100111900> , CmdFlood: <aBDC>
L 01/29/2011 - 20:28:30: CMDFlood * Nick: <To4kA> , IP: <95.78.19.140> , SteamID: <STEAM_0:0:366430485> , CmdFlood: <vmodenable>
L 01/29/2011 - 21:38:36: CMDFlood * Nick: <Ho)I(uK  My)I(uK 47rus> , IP: <178.67.62.112> , SteamID: <STEAM_0:0:295204773> , CmdFlood: <aHZM>
L 01/29/2011 - 21:52:37: CMDFlood * Nick: <[No-MyaC]McNaxer ^^> , IP: <217.10.38.139> , SteamID: <STEAM_0:0:1765010495> , CmdFlood: <vmodenable>
L 01/29/2011 - 21:58:21: CMDFlood * Nick: <{1klass}nikitos{> , IP: <78.36.4.16> , SteamID: <STEAM_0:0:1105613362> , CmdFlood: <aYUF>
L 01/30/2011 - 00:12:12: CMDFlood * Nick: <Ilia> , IP: <95.54.215.117> , SteamID: <STEAM_0:0:1569530118> , CmdFlood: <vmodenable>
L 01/30/2011 - 00:23:03: CMDFlood * Nick: <Jason_Voorhees> , IP: <89.178.189.18> , SteamID: <STEAM_0:4:1576052848> , CmdFlood: <aZBC>
L 01/30/2011 - 00:31:19: CMDFlood * Nick: <MRFox[60]> , IP: <109.207.178.74> , SteamID: <STEAM_0:4:1912018666> , CmdFlood: <aCJR>
L 01/30/2011 - 01:10:37: CMDFlood * Nick: <FATER (1)> , IP: <91.194.111.240> , SteamID: <STEAM_0:4:748261489> , CmdFlood: <vmodenable>
L 01/30/2011 - 01:26:16: CMDFlood * Nick: <.:@NTIKILLER:.K_SA> , IP: <91.122.142.48> , SteamID: <STEAM_0:0:2101258408> , CmdFlood: <vmodenable>
L 01/30/2011 - 09:47:37: CMDFlood * Nick: <mAn .  NO problem> , IP: <91.78.106.112> , SteamID: <STEAM_0:0:934749032> , CmdFlood: <vmodenable>
L 01/30/2011 - 09:47:54: CMDFlood * Nick: <tenzeq-AHTU-cheats> , IP: <91.194.120.239> , SteamID: <STEAM_0:0:825171012> , CmdFlood: <aFAK>
L 01/30/2011 - 10:03:26: CMDFlood * Nick: <stim> , IP: <78.36.150.148> , SteamID: <STEAM_0:0:562748008> , CmdFlood: <aVPU>
L 01/30/2011 - 10:42:57: CMDFlood * Nick: <**306**> , IP: <95.78.40.234> , SteamID: <STEAM_0:0:222566775> , CmdFlood: <aGZA>
L 01/30/2011 - 11:00:18: CMDFlood * Nick: <Mr.SlAvIn^^  :)   {RUS}> , IP: <188.134.61.5> , SteamID: <STEAM_0:0:1101665211> , CmdFlood: <aQPQ>
L 01/30/2011 - 11:59:30: CMDFlood * Nick: <ekCSplayz> , IP: <91.194.120.239> , SteamID: <STEAM_0:0:825171012> , CmdFlood: <aFAK>
L 01/30/2011 - 13:02:01: CMDFlood * Nick: <M-Key852> , IP: <109.205.252.109> , SteamID: <STEAM_0:0:8852519> , CmdFlood: <aOGT>
L 01/30/2011 - 15:50:30: CMDFlood * Nick: <diman> , IP: <77.40.91.49> , SteamID: <STEAM_0:4:1275323770> , CmdFlood: <aDJW>
L 01/30/2011 - 17:50:16: CMDFlood * Nick: <[cam]E}l{l/lK> , IP: <95.139.171.134> , SteamID: <STEAM_0:0:1845104844> , CmdFlood: <vmodenable>
L 01/30/2011 - 19:59:13: CMDFlood * Nick: <33> , IP: <95.79.22.142> , SteamID: <STEAM_0:0:1629577402> , CmdFlood: <aTQQ>
L 01/30/2011 - 20:31:39: CMDFlood * Nick: <KacuKaCyKaCeHa> , IP: <92.53.111.232> , SteamID: <STEAM_0:0:1094862167> , CmdFlood: <vmodenable>
L 01/30/2011 - 22:04:47: CMDFlood * Nick: <Fallout2> , IP: <10.51.152.35> , SteamID: <STEAM_0:0:1025442179> , CmdFlood: <aVFA>
L 01/30/2011 - 23:05:30: CMDFlood * Nick: <LilWayne> , IP: <91.205.168.111> , SteamID: <STEAM_0:0:898427161> , CmdFlood: <vmodenable>
L 01/30/2011 - 23:22:01: CMDFlood * Nick: <Jay5ilver> , IP: <62.76.93.1> , SteamID: <STEAM_0:0:1932201417> , CmdFlood: <aNID>
L 01/31/2011 - 10:45:57: CMDFlood * Nick: <LilWayne> , IP: <91.205.168.111> , SteamID: <STEAM_0:0:898427161> , CmdFlood: <vmodenable>
L 01/31/2011 - 11:34:07: CMDFlood * Nick: <tu tu wai hai> , IP: <172.23.47.67> , SteamID: <STEAM_0:0:230570729> , CmdFlood: <aMZD>
L 01/31/2011 - 13:01:18: CMDFlood * Nick: <[Omsk]  no069ra> , IP: <2.60.79.156> , SteamID: <STEAM_0:4:445247325> , CmdFlood: <aDPK>
L 01/31/2011 - 14:09:21: CMDFlood * Nick: <joker> , IP: <178.155.59.112> , SteamID: <STEAM_0:0:1566665996> , CmdFlood: <vmodenable>
L 01/31/2011 - 15:31:02: CMDFlood * Nick: <Lucefer> , IP: <93.81.20.184> , SteamID: <STEAM_0:0:1576767932> , CmdFlood: <vmodenable>
L 01/31/2011 - 17:04:49: CMDFlood * Nick: <Alko.tm | iSvolo4b> , IP: <188.134.40.163> , SteamID: <STEAM_0:1:16795058> , CmdFlood: <aYCG>
L 01/31/2011 - 18:22:56: CMDFlood * Nick: <mikky_rurg> , IP: <87.228.126.247> , SteamID: <STEAM_0:0:1299364512> , CmdFlood: <vmodenable>
L 01/31/2011 - 19:36:43: CMDFlood * Nick: <RAIMIX 11> , IP: <93.80.198.23> , SteamID: <STEAM_0:0:1430964090> , CmdFlood: <vmodenable>
L 01/31/2011 - 21:00:28: CMDFlood * Nick: <9 TyT> , IP: <91.193.168.13> , SteamID: <STEAM_0:1:20879167> , CmdFlood: <aWNM>
L 01/31/2011 - 22:41:46: CMDFlood * Nick: <[o] =666=> , IP: <91.195.137.233> , SteamID: <STEAM_0:0:1027834734> , CmdFlood: <aKZX>
L 02/01/2011 - 00:46:07: CMDFlood * Nick: <tito> , IP: <188.134.35.1> , SteamID: <STEAM_0:0:1572296215> , CmdFlood: <vmodenable>
L 02/01/2011 - 02:03:08: CMDFlood * Nick: <XOT@BbI4> , IP: <91.218.33.155> , SteamID: <STEAM_0:4:423533681> , CmdFlood: <aEDA>
L 02/01/2011 - 12:44:37: CMDFlood * Nick: <F1erce> , IP: <188.242.67.140> , SteamID: <STEAM_0:4:311396354> , CmdFlood: <241>
L 02/01/2011 - 13:14:10: CMDFlood * Nick: <6a6y/l9!?> , IP: <188.134.32.35> , SteamID: <STEAM_0:0:1167802911> , CmdFlood: <vmodenable>
L 02/01/2011 - 15:20:59: CMDFlood * Nick: <Ko}I{yPa_Ap6y3a> , IP: <91.216.72.246> , SteamID: <STEAM_0:4:797580657> , CmdFlood: <vmodenable>
L 02/01/2011 - 15:21:05: CMDFlood * Nick: <Sa ve_us.222 CSKA MOCKBA> , IP: <94.28.137.165> , SteamID: <STEAM_0:4:107675507> , CmdFlood: <aSFL>
L 02/01/2011 - 15:32:03: CMDFlood * Nick: <loooookooooo> , IP: <95.52.179.48> , SteamID: <STEAM_0:0:1300898047> , CmdFlood: <vmodenable>
L 02/01/2011 - 15:39:45: CMDFlood * Nick: <[No-MyAC]$$$$$> , IP: <178.122.114.131> , SteamID: <STEAM_0:0:1577449322> , CmdFlood: <vmodenable>
L 02/01/2011 - 15:51:04: CMDFlood * Nick: <naL|uEHT 30> , IP: <178.205.18.172> , SteamID: <STEAM_0:4:44504965> , CmdFlood: <vmodenable>
L 02/01/2011 - 15:54:52: CMDFlood * Nick: <IcE^[tm]^[4'K] | Vano> , IP: <94.188.29.187> , SteamID: <STEAM_0:0:1408057923> , CmdFlood: <vmodenable>
L 02/01/2011 - 16:27:02: CMDFlood * Nick: <.> , IP: <95.28.39.109> , SteamID: <STEAM_0:0:835853636> , CmdFlood: <vmodenable>
L 02/01/2011 - 19:52:30: CMDFlood * Nick: <Sa ve_us.222 CSKA MOCKBA> , IP: <94.28.137.165> , SteamID: <STEAM_0:4:107675507> , CmdFlood: <aSFL>
L 02/01/2011 - 20:10:24: CMDFlood * Nick: <No Swear> , IP: <83.234.228.94> , SteamID: <STEAM_0:4:2078016629> , CmdFlood: <vmodenable>
L 02/01/2011 - 20:10:39: CMDFlood * Nick: <Zag1boK> , IP: <95.78.114.191> , SteamID: <STEAM_0:4:186078835> , CmdFlood: <aJEJ>
L 02/01/2011 - 20:20:10: CMDFlood * Nick: <228> , IP: <94.25.30.201> , SteamID: <STEAM_0:0:1641696086> , CmdFlood: <vmodenable>
L 02/01/2011 - 20:28:26: CMDFlood * Nick: <mycop> , IP: <89.223.35.206> , SteamID: <STEAM_0:0:1442284099> , CmdFlood: <specmode>
L 02/02/2011 - 01:32:45: CMDFlood * Nick: <maKIs*59Rus^^BLR^^XUJLI> , IP: <46.146.212.64> , SteamID: <STEAM_0:0:191506903> , CmdFlood: <vmodenable>
L 02/02/2011 - 01:50:57: CMDFlood * Nick: <4ec[ter]> , IP: <78.36.161.85> , SteamID: <STEAM_0:0:1948724638> , CmdFlood: <aKHX>
L 02/02/2011 - 01:53:17: CMDFlood * Nick: <joker> , IP: <81.200.20.88> , SteamID: <STEAM_0:0:220786006> , CmdFlood: <vmodenable>
L 02/02/2011 - 02:43:28: CMDFlood * Nick: <[o] OTMOPO3OK[GNR]> , IP: <91.103.153.245> , SteamID: <STEAM_0:0:1995353869> , CmdFlood: <vmodenable>
L 02/02/2011 - 02:55:48: CMDFlood * Nick: <Zveroboy 35 rus> , IP: <95.53.207.28> , SteamID: <STEAM_0:4:1523182579> , CmdFlood: <vmodenable>
L 02/02/2011 - 03:22:00: CMDFlood * Nick: <MAFIA> , IP: <178.67.206.14> , SteamID: <STEAM_0:4:1405702277> , CmdFlood: <aRFB>
L 02/02/2011 - 05:25:11: CMDFlood * Nick: <MAFIA 60rus> , IP: <178.67.206.14> , SteamID: <STEAM_0:4:1405702277> , CmdFlood: <aRFB>
L 02/02/2011 - 07:03:28: CMDFlood * Nick: <Ramin_Az> , IP: <109.108.37.194> , SteamID: <STEAM_0:0:2044773765> , CmdFlood: <vmodenable>
L 02/02/2011 - 07:22:27: CMDFlood * Nick: <[Omsk]  no069ra> , IP: <2.60.33.164> , SteamID: <STEAM_0:4:113176413> , CmdFlood: <aDPK>
L 02/02/2011 - 09:29:18: CMDFlood * Nick: <LEGION_Zekonok> , IP: <93.185.192.71> , SteamID: <STEAM_0:0:898895039> , CmdFlood: <vmodenable>
L 02/02/2011 - 12:25:14: CMDFlood * Nick: <No Swear> , IP: <83.234.228.97> , SteamID: <STEAM_0:4:1683752053> , CmdFlood: <vmodenable>
L 02/02/2011 - 12:59:28: CMDFlood * Nick: <6a6y/l9!?> , IP: <188.134.32.35> , SteamID: <STEAM_0:0:1167802911> , CmdFlood: <vmodenable>
L 02/02/2011 - 13:04:51: CMDFlood * Nick: <RIO> , IP: <62.183.85.74> , SteamID: <STEAM_0:0:145893159> , CmdFlood: <vmodenable>
L 02/02/2011 - 13:53:56: CMDFlood * Nick: <valdimo.> , IP: <95.53.74.220> , SteamID: <STEAM_0:4:982215667> , CmdFlood: <vmodenable>
L 02/02/2011 - 15:09:15: CMDFlood * Nick: <LeopoldStotch> , IP: <95.72.35.145> , SteamID: <STEAM_0:4:473945459> , CmdFlood: <241>
L 02/02/2011 - 15:19:12: CMDFlood * Nick: <LerochKa_Star> , IP: <178.67.111.118> , SteamID: <STEAM_0:0:1527650186> , CmdFlood: <aJZU>
L 02/02/2011 - 15:38:01: CMDFlood * Nick: <6a6y/l9!?> , IP: <188.134.32.35> , SteamID: <STEAM_0:0:1167802911> , CmdFlood: <vmodenable>
L 02/02/2011 - 16:13:59: CMDFlood * Nick: <***RASTA 228***> , IP: <46.150.241.130> , SteamID: <STEAM_0:4:366393931> , CmdFlood: <vmodenable>
L 02/02/2011 - 16:58:21: CMDFlood * Nick: <No Swear> , IP: <95.29.139.223> , SteamID: <STEAM_0:4:996933619> , CmdFlood: <aALE>
L 02/02/2011 - 17:02:55: CMDFlood * Nick: <Sa ve_us.222 CSKA MOCKBA> , IP: <94.28.170.253> , SteamID: <STEAM_0:4:712736627> , CmdFlood: <aSFL>
L 02/02/2011 - 17:23:16: CMDFlood * Nick: <6a6y/l9!?> , IP: <188.134.32.35> , SteamID: <STEAM_0:0:1167802911> , CmdFlood: <vmodenable>
L 02/02/2011 - 18:23:34: CMDFlood * Nick: <SoLoMoN> , IP: <77.40.32.211> , SteamID: <STEAM_0:0:968281950> , CmdFlood: <vmodenable>
L 02/02/2011 - 18:25:38: CMDFlood * Nick: <SUPER> , IP: <79.139.208.8> , SteamID: <STEAM_0:0:1969206895> , CmdFlood: <vmodenable>
L 02/02/2011 - 19:22:44: CMDFlood * Nick: <Zema> , IP: <78.106.102.58> , SteamID: <STEAM_0:0:1875894907> , CmdFlood: <vmodenable>
